index,embeddings_intensities_x,embeddings_intensities_y,embeddings_256_x,embeddings_256_y
680327,16.298172,-0.5258708,-9.377142,-0.57892776
707348,17.12256,1.1727355,-9.374312,-0.31899235
866540,16.912477,0.96793276,-9.998364,-2.707383
1090022,15.856493,0.34304947,-10.349468,-3.6528234
1117793,15.738061,0.17004585,-7.8936396,-2.7708006
1126159,17.534473,0.08426635,-7.8624043,-1.1940283
1191457,15.54123,0.34055507,-11.289632,-0.59862393
1220113,15.597204,0.17215349,-9.620361,-1.494721
1255778,17.551258,0.5916497,-8.818762,-1.8279755
1386112,17.18149,-0.59985226,-9.667072,1.8365479
1425469,15.840979,0.41982237,-10.956546,-0.1460045
1830499,17.094177,1.0799809,-10.559065,-1.2815344
1859803,16.386234,-0.5942168,-9.073349,-2.2154982
1950696,17.004581,-0.5996962,-10.416818,-0.42591235
1961701,17.461887,-0.34042737,-9.320825,-2.6332207
1974905,15.55702,-0.04773421,-10.634228,-1.9083099
2002374,15.870243,0.89828104,-9.9691,-0.6640658
2004638,15.832816,-0.63761425,-11.332228,-2.521061
2015441,17.488565,0.4588935,-10.2392845,-0.75436217
2017035,-20.776182,3.1465514,-8.620182,2.637999
2017226,17.438015,0.5298542,-10.071264,-1.0183835
2018317,16.545498,-0.8361257,-9.396955,0.15303542
2083474,15.749407,-0.27704215,-11.739253,-1.6706842
2105767,15.921019,1.1172173,-10.4115505,0.626814
2116140,16.920832,1.1101635,-10.57699,-1.458107
2117577,17.539633,0.11632648,-10.175536,-1.828212
2139317,15.80437,-0.44128,-11.024879,-2.4796617
2166574,15.597933,0.03333406,-10.111093,-0.1853885
2178506,16.462858,1.0103568,-7.864227,1.0733669
2190681,15.677675,0.7939212,-7.3338976,3.8234775
2210162,15.864428,0.7502461,-10.787473,-2.5372145
2219822,17.059814,-0.3394087,-11.13828,-1.2878982
8175,15.810357,0.9363847,-9.605799,-2.9049847
15426,17.613605,0.0008735399,-8.678658,-2.7929308
68962,17.370855,0.6269016,-10.913651,-3.0007832
263399,15.808731,0.57997215,-6.4148307,1.9644986
295180,16.20432,1.2128093,-11.509403,-3.1811402
320455,15.922736,0.56223726,-10.423968,-1.5280071
324427,17.064518,0.9515213,-8.871327,-0.15830265
360770,16.465277,-0.7453746,-11.331283,-1.5717989
393513,16.081501,-0.56512535,-4.258505,3.0264525
450618,16.34476,-0.6556768,-11.765107,-1.7796457
500084,17.27992,0.3190311,-9.066163,-2.4940214
507512,16.032206,1.12651,-9.603358,-1.2954395
509740,17.458832,0.20526567,-11.635886,-0.96575797
520085,16.726631,-0.86732155,-10.337974,-1.3032455
663292,16.407187,-0.68608445,-10.879432,-1.3995372
680328,17.100266,0.97941583,-9.401948,0.120330326
707349,15.784181,0.7163321,-8.867452,-0.010570152
866541,16.873362,1.2604803,-10.112882,-2.5603533
1090023,16.16128,1.056867,-10.413651,-3.5432417
1117794,15.82298,0.15396266,-7.946258,-2.8209736
1126160,16.402052,1.0311819,-8.462198,-1.1363491
1191458,16.144012,1.1471308,-11.34181,-0.83468354
1220114,16.725704,1.0578066,-9.429693,-1.4998869
1255779,17.484425,-0.09352101,-8.545967,-1.7254258
1386113,16.219755,-0.59089905,-9.682859,1.8177052
1425470,15.834456,1.0193584,-11.011902,-0.1591869
1830500,16.227495,1.3869292,-10.353985,-1.40034
1859804,16.148977,0.9119524,-8.793273,-1.9962752
1950697,15.715301,-0.18307467,-10.556994,-0.61884767
1961702,16.957182,-0.6982596,-9.363771,-2.6538131
1974906,16.11962,-0.6879687,-10.487922,-1.1945711
2002375,17.193888,0.5430507,-9.961465,-1.456403
2004639,16.914059,-0.6764348,-11.632479,-2.193747
2015442,17.319124,-0.17768045,-10.249018,-0.58976656
2017036,15.717941,-0.17530778,-9.87363,1.4432319
2017227,16.35116,-0.75980234,-5.6978135,2.126384
2018318,16.008274,1.1234099,-9.167507,-0.32257065
2083475,15.903551,-0.22575723,-11.6065855,-1.886639
2105768,15.680499,0.185908,-10.251402,0.92624485
2116141,16.194065,-0.6968846,-10.531844,-1.1297109
2117578,15.910095,-0.25614926,-10.433566,-1.9727085
2139318,16.161524,-0.57424295,-10.9081545,-2.3781948
2166575,17.462185,0.88714755,-9.633531,0.52759945
2178507,16.69688,1.2444521,-7.857242,1.0532023
2190682,16.179914,-0.7133984,-7.339785,3.8312194
2210163,16.137299,-0.6690268,-10.781456,-2.5355158
2219823,16.768126,1.1231196,-11.615472,-1.2002935
8176,16.146149,1.2681895,-9.686994,-2.875629
15427,15.809102,0.83137345,-8.653852,-2.7425106
68963,17.217659,-0.27473995,-10.911786,-2.9723048
263400,16.04544,1.0799851,-7.9338164,2.2304254
295181,16.89798,-0.8217785,-11.523802,-3.2084203
320456,17.442816,0.76592416,-10.296669,-1.4429563
324428,15.815984,0.3124482,-8.57059,-0.26901537
360771,17.076494,1.0215099,-11.337673,-1.5053868
393514,16.006107,0.7524614,-8.736771,-1.5774757
450619,17.483768,-0.23623602,-11.763873,-1.9604999
500085,15.720754,0.6964928,-9.447015,-3.034191
507513,16.71348,0.9640854,-6.84633,0.07474873
509741,16.09914,0.36851418,-11.646568,-1.0474266
520086,16.464012,1.2852694,-10.320477,-1.3303403
663293,17.015171,-0.4147419,-9.210456,-1.8979577
680329,16.47854,0.904706,-9.45818,-0.73829216
707350,16.202658,-0.60955894,-8.760944,-0.1479156
866542,15.974505,0.96501094,-9.991185,-2.7098038
1090024,16.110983,-0.41970128,-10.40367,-3.5458453
1117795,17.631807,0.12895012,-7.937242,-2.8185837
1126161,15.840372,0.5803199,-8.6592245,-1.5926998
1191459,17.154346,-0.43752143,-11.302279,-0.70589495
1220115,17.449272,0.049148615,-9.747853,-1.3454465
1255780,17.456203,0.299796,-8.790043,-1.8881639
1386114,16.650578,0.8120386,-9.61307,1.8615885
1425471,16.204418,-0.7869475,-10.97965,0.13473682
1830501,16.297194,-0.6617415,-10.570456,-1.4159027
1859805,15.722731,0.4966655,-9.062246,-2.2257369
1950698,15.668365,0.64919287,-10.511387,-0.7321292
1961703,16.573092,-0.7078266,-9.468676,-2.7265797
1974907,17.324738,0.09031053,-10.516594,-1.2880403
2002376,16.405287,0.9611857,-10.337465,-0.5805915
2004640,15.820414,-0.08677695,-11.414931,-2.205155
2015443,15.743786,-0.20049742,-10.255752,-0.7450295
2017037,16.306889,1.3138493,-8.742729,2.545708
2017228,16.451061,-0.75558543,-5.78983,1.5212027
2018319,15.838413,0.32173088,-9.37172,-0.1589914
2083476,17.332983,-0.40708417,-11.600402,-1.9629097
2105769,16.89608,0.9092166,-10.635094,-0.09584389
2116142,16.264166,0.9722895,-10.481285,-0.97464913
2117579,17.03353,0.87377506,-10.709155,-1.9902033
2139319,16.5143,1.1113428,-10.702378,-2.221751
2166576,16.938904,1.0159448,-10.471259,-1.5705602
2178508,16.002825,0.98661685,-7.8886566,1.0428907
2190683,17.626028,0.27282897,-7.338662,3.8197277
2210164,17.158012,0.9924855,-10.7996645,-2.532608
2219824,17.509817,-0.17486867,-11.142639,-1.2440966
8177,15.977688,1.1819242,-9.722561,-2.9235196
15428,15.789669,0.068570234,-8.707003,-2.8399725
68964,15.977912,0.93428415,-10.979348,-2.9597757
263401,16.617657,1.1232094,-7.8454623,0.064690694
295182,16.913952,1.1115927,-11.489118,-3.2008855
320457,16.064438,1.1962832,-10.432157,-1.5977218
324429,15.993747,0.6878301,-8.595411,-0.2941512
360772,15.864179,-0.199736,-11.305018,-1.4157584
393515,17.041231,-0.7287842,-5.1508,2.1686754
450620,17.215204,-0.6494243,-11.675483,-1.9160475
500086,15.5636015,0.30115363,-9.305779,-2.9427373
507514,16.50732,1.0528986,-9.248651,-1.0848544
509742,15.493501,-0.10531172,-10.440408,0.5147335
520087,15.767138,0.44471967,-10.585345,-1.387163
663294,17.34789,0.6966233,-9.111471,-2.0880663
680330,17.425175,0.5600114,-9.531857,-0.41920015
707351,16.85076,0.9805306,-9.860748,-0.24729455
866543,15.8769045,0.2519688,-10.099131,-2.8594067
1090025,16.589972,1.1214193,-10.435558,-3.594518
1117796,16.554737,1.2478114,-7.8789005,-2.728043
1126162,16.79343,-0.66311103,-8.641217,-1.3185234
1191460,16.490063,1.0368568,-11.358815,-0.99882364
1220116,16.239195,-0.71009994,-9.667337,-1.4026386
1255781,16.214727,0.8436186,-8.971,-2.004944
1386115,16.132896,1.0985061,-9.882548,1.5618097
1425472,15.810312,-0.28039387,-10.908638,-0.020506809
1830502,15.938627,-0.6184646,-10.439225,-1.1177169
1859806,16.340973,-0.7436161,-9.195882,-2.0889773
1950699,16.336401,1.1549952,-10.770932,-0.7793175
1961704,15.782183,0.29654884,-9.228368,-2.681567
1974908,16.165426,-0.36517894,-10.467644,-1.6290336
2002377,16.535267,1.0982054,-10.012347,-1.3661963
2004641,17.209936,-0.42079043,-11.525905,-2.1372874
2015444,16.048203,-0.69548845,-10.162746,-1.02159
2017038,17.530088,-0.09140273,-8.754309,2.5585043
2017229,15.94151,0.75861126,-5.4274635,1.9947121
2018320,16.29267,0.78051645,-9.047067,-0.47905576
2083477,15.665527,-0.20923339,-11.71792,-1.8126943
2105770,16.398703,1.0800353,-10.35535,0.66794646
2116143,16.03161,0.9548104,-10.525092,-1.0524583
2117580,16.000057,1.1730667,-9.893982,-2.0090563
2139320,17.392794,0.45074275,-10.618077,-2.2872307
2166577,15.673081,-0.18656547,-10.188729,-1.2821202
2178509,16.689932,-0.7170519,-10.097426,-2.822214
2190684,16.165728,1.2195827,-7.36203,3.8132226
2210165,17.178822,0.66256946,-10.867139,-2.5097978
2219825,15.621638,0.6550471,-11.0199585,-1.2037195
8178,16.090197,-0.60915226,-9.79984,-2.8969789
15429,15.609274,0.5988491,-8.650597,-2.8305814
68965,16.029413,-0.805466,-11.119466,-2.92449
263402,15.606652,-0.18983325,-7.835905,-0.09006392
295183,16.315132,1.155057,-11.45687,-3.1988266
320458,15.741112,0.5271402,-10.312104,-1.6792676
324430,16.103504,0.34661022,-8.136421,-0.40061724
360773,15.8698845,0.43307793,-11.201741,-1.3739524
393516,15.668602,0.37967786,-6.779384,0.8115603
450621,16.259634,1.0532509,-11.392163,-2.1451313
500087,16.887085,-0.67871004,-9.4451275,-3.1029372
507515,15.984872,0.83216465,-9.906726,-0.9214925
509743,16.43527,1.1038179,-11.6298685,-0.9264938
520088,15.961147,0.7213145,-10.948653,-1.5729995
663295,15.714565,0.14272362,-9.372155,-2.792486
680331,16.126595,0.9868511,-9.427591,-0.40307832
707352,15.872835,0.01521251,-10.049748,-0.3387106
866544,16.879608,1.1833053,-10.060973,-2.7522976
1090026,17.378454,0.94821405,-10.398038,-3.5838046
1117797,16.35484,1.0192407,-7.917005,-2.7837334
1126163,16.289827,1.034193,-8.420979,-1.1828729
1191461,16.204027,1.1439109,-11.394909,-0.8851466
1220117,17.466154,0.17026296,-9.605434,-1.4719285
1255782,17.175386,-0.32425445,-8.783426,-1.8256414
1386116,16.1286,-0.53251886,-9.648398,1.8699037
1425473,16.875648,1.0639446,-11.026397,0.05320998
1830503,17.333384,0.68537456,-10.557983,-1.3152229
1859807,17.32394,0.73828673,-8.867441,-3.0193498
1950700,17.431705,0.6981031,-10.933695,-1.2155225
1961705,17.407244,0.8343633,-9.15788,-2.7443721
1974909,17.21144,-0.43285975,-10.535855,-1.6184825
2002378,16.435598,-0.7488079,-10.351984,-0.53116816
2004642,15.732244,-0.3436778,-11.512838,-2.0937922
2015445,15.911322,0.8592478,-10.387094,-1.1545292
2017039,16.033184,0.3737441,-10.0967655,1.2169527
2017230,16.057528,-0.4774598,-5.3407183,2.4638143
2018321,16.337013,-0.43627003,-9.269959,-0.14210133
2083478,15.76801,0.83853346,-11.629842,-1.828176
2105771,15.784484,-0.09991985,-10.777481,-0.192096
2116144,17.18796,0.8738055,-10.550237,-1.2147754
2117581,15.821772,0.9385533,-10.616155,-1.8833761
2139321,16.895227,0.91941226,-10.7436495,-2.2131042
2166578,15.813085,0.6588702,-9.714843,-1.9353682
2178510,15.811927,-0.013395758,-10.081129,-2.304369
2190685,17.17952,0.83790565,-7.340765,3.8170812
2210166,17.462767,0.82500696,-10.752754,-2.6584888
2219826,16.605103,-0.65636414,-10.977596,-1.155833
8179,16.188133,-0.57004124,-9.726816,-2.92494
15430,17.163378,-0.4079023,-8.712417,-3.0280645
68966,17.285315,0.66716224,-10.992798,-3.0173666
263403,15.86269,0.35154754,-7.8680816,0.18240304
295184,16.365936,-0.50733465,-11.517864,-3.179886
320459,16.29586,1.0027071,-10.54139,-1.4710885
324431,15.914079,-0.29039356,-8.457561,-0.4140477
360774,15.941051,0.45031002,-11.195272,-1.473504
393517,16.208258,0.61852247,-9.410375,-1.7213904
450622,17.290426,-0.05611164,-11.613015,-2.166232
500088,17.30649,0.60754126,-9.489364,-2.9546778
507516,16.48748,0.9997305,-9.413136,-1.0835296
509744,16.379414,1.1120552,-11.63129,-0.73221654
520089,16.615135,1.2667913,-10.976052,-1.7217723
663296,17.117367,-0.30485353,-9.355939,0.4224439
680332,15.726116,-0.4102355,-9.608131,-0.4078363
707353,16.092358,0.58344823,-9.97563,-0.22173019
866545,16.140295,0.81450486,-10.072329,-2.7150445
1090027,16.885128,1.0547739,-10.379586,-3.5576603
1117798,16.593578,1.1579249,-7.9434247,-2.8036146
1126164,17.497513,-0.3833804,-8.362039,-1.221384
1191462,16.518139,0.9152166,-11.425361,-0.97077173
1220118,17.396921,0.5834402,-9.772705,-1.308972
1255783,16.280567,-0.56551474,-8.9249325,-1.9572964
1386117,15.692932,0.6626802,-9.828982,1.714637
1425474,17.065691,-0.60389835,-10.968602,0.18879661
1830504,17.150267,0.8419322,-10.465679,-1.237257
1859808,16.43296,-0.75030947,-9.498646,-2.4144301
1950701,15.905995,-0.37035322,-10.876451,-0.7905049
1961706,16.389206,1.0493934,-9.17753,-2.7232287
1974910,16.315903,-0.8270412,-10.542314,-1.7151471
2002379,15.996762,0.7927596,-10.565289,-1.425948
2004643,15.750134,0.6617841,-11.51576,-2.1137776
2015446,17.422077,0.45900798,-10.639719,-0.710955
2017040,15.9786415,0.76577723,-10.112944,1.2212312
2017231,16.173962,0.669415,-5.545939,2.3996186
2018322,17.411179,0.68596226,-9.146572,-0.40510535
2083479,16.572592,1.1365074,-11.717245,-1.7724954
2105772,16.545223,-0.7363794,-10.71975,-0.37655574
2116145,15.794569,0.032145977,-10.241036,-1.2738751
2117582,16.217222,1.0699998,-10.631876,-2.0953782
2139322,17.51955,0.43296295,-10.695862,-2.3341427
2166579,15.930499,0.44067544,-8.348201,-0.7698072
2178511,15.904933,-0.2631103,-10.039799,-2.1613626
2190686,15.797409,0.38252482,-7.3612356,3.839675
2210167,16.456514,-0.7084846,-10.994426,-2.5623033
2219827,16.683237,1.0081005,-10.984288,-1.1898108
8180,16.216766,0.6208175,-9.760843,-2.9063568
15431,17.144398,-0.6816663,-8.702888,-3.041786
68967,17.02114,0.913661,-10.998046,-2.9936326
263404,17.17407,0.8444373,-6.804499,1.790852
295185,17.02309,0.8415622,-11.578847,-3.1599276
320460,16.2754,-0.5467907,-10.676812,-1.3373309
324432,16.733343,-0.67215735,-8.107329,-0.41577694
360775,16.101725,0.8636262,-11.253046,-1.3351641
393518,16.085367,0.9613951,-8.842625,-1.3235791
450623,17.140787,0.83950704,-11.491803,-2.130433
500089,15.799629,-0.28260747,-9.508736,-2.978276
507517,17.282299,0.73373085,-7.082046,0.48370582
509745,15.98075,0.65000117,-10.718837,0.353034
520090,15.918812,0.9395727,-10.72308,-1.3940996
663297,17.354937,0.66337675,-9.411348,0.31080857
680333,15.754069,0.4630807,-9.474186,-0.7907702
707354,15.674276,0.3277348,-9.994593,-0.36803162
866546,16.048447,-0.16931129,-10.187725,-2.6014276
1090028,15.781205,0.5568853,-10.43524,-3.5631008
1117799,16.874168,0.80840033,-7.911181,-2.7717726
1126165,15.724736,-0.16308276,-8.221503,-1.1900277
1191463,16.192987,-0.6457621,-11.369728,-1.1326457
1220119,15.7276325,0.47431123,-9.76498,-1.4152732
1255784,17.009108,-0.32140768,-8.990105,-2.1430986
1386118,16.8054,1.2072498,-9.66929,1.8247898
1425475,16.233221,1.0682085,-10.9443865,0.16919848
1830505,16.178238,-0.41933173,-10.644007,-1.6484337
1859809,16.772142,1.1551139,-9.445581,-2.3686109
1950702,16.410645,1.1843139,-10.719571,-0.57630265
1961707,17.022432,0.9594289,-9.12186,-2.7378368
1974911,16.170893,0.8884784,-10.303145,-0.90011275
2002380,16.65569,1.158063,-10.25779,-0.42612687
2004644,15.665333,0.64712995,-10.545787,-1.9423908
2015447,15.955431,-0.47677606,-10.392986,-0.760584
2017041,15.512774,0.21399426,-9.792549,1.5357548
2017232,17.30938,0.314806,-8.010265,-0.46746632
2018323,16.14586,0.9470027,-9.019605,-0.43994802
2083480,16.495102,-0.67649317,-11.704114,-1.812388
2105773,15.912973,0.46785948,-10.739046,-0.23252408
2116146,15.976315,0.53096867,-9.989924,-0.97651285
2117583,15.912047,0.8438942,-10.89199,-2.3583071
2139323,17.497982,0.34416956,-10.610237,-2.3294237
2166580,16.390993,0.92711574,-8.547985,-1.1549594
2178512,15.751682,0.72924197,-9.966461,-2.055545
2190687,16.953423,-0.63898015,-7.3256154,3.800185
2210168,15.925694,-0.3264904,-10.942645,-2.5591595
2219828,16.76888,-0.7658022,-11.037377,-1.1619409
8181,15.770664,0.08010975,-9.752996,-2.8908339
15432,15.981588,-0.38083127,-8.690614,-3.0527987
68968,15.838754,-0.14061455,-11.158918,-2.9138465
263405,15.555655,-0.0041165636,-8.042774,2.1984618
295186,17.221563,0.12727761,-11.601944,-3.1396189
320461,17.154205,0.68915343,-10.456723,-1.6194426
324433,16.382809,1.0291511,-8.653933,-0.5945339
360776,15.70223,0.27964523,-11.218846,-1.5226108
393519,16.015282,0.91658664,-8.700573,-1.0209454
450624,15.654167,0.33232507,-10.53703,-2.6872425
500090,15.758425,0.44341916,-9.843818,-3.0325444
507518,15.892681,-0.3883899,-9.86536,-0.9653038
509746,16.479809,1.1123812,-11.700641,-1.099764
520091,15.676181,0.6037504,-10.839843,-1.578123
663298,16.579664,-0.68813545,-9.130508,-2.239529
680334,17.386463,-0.48341075,-9.519709,-0.7424206
707355,16.510252,-0.92378587,-9.980386,-0.2478209
866547,16.534906,1.1464924,-10.305238,-1.4746262
1090029,15.476152,0.02910106,-10.3548765,-3.5131578
1117800,15.936858,-0.13070646,-7.8854475,-2.741028
1126166,17.353794,-0.21781597,-8.70786,-1.3782
1191464,15.555857,0.105069965,-11.27844,-1.2175333
1220120,17.229128,0.2707442,-9.7557535,-1.4800749
1255785,15.774382,-0.22732875,-9.03762,-1.9002107
1386119,16.263315,-0.6201368,-9.809446,1.6971971
1425476,17.467138,-0.05110147,-11.156673,-0.24692471
1830506,17.43153,0.5423168,-10.797802,-1.7725873
1859810,16.68518,1.0940892,-9.308678,-2.3659391
1950703,15.760876,0.38278252,-10.612562,-1.3851203
1961708,16.15095,-0.57594293,-9.516163,-2.701427
1974912,17.502234,-0.08583986,-10.17841,-0.7437466
2002381,16.301281,1.1349653,-10.258453,-0.4900149
2004645,16.769068,-0.60208106,-11.509069,-2.1581
2015448,17.2932,0.77306473,-10.508922,-0.85882914
2017042,15.784103,-0.41692016,-10.043158,1.2910416
2017233,16.147865,0.8477204,-4.693047,1.5952132
2018324,15.804674,0.7887328,-9.204825,-0.25590146
2083481,17.304844,0.7024617,-11.710549,-1.7583266
2105774,17.447487,0.18297152,-10.823335,-0.34896037
2116147,17.23819,0.7477829,-10.511276,-0.7215987
2117584,17.381796,-0.005420804,-10.739979,-1.9385316
2139324,16.382372,-0.57379144,-10.694212,-2.4011416
2166581,16.225124,-0.5583862,-9.938724,-2.263578
2178513,16.724197,-0.6382166,-10.106648,-2.3810048
2190688,15.647468,0.34639922,-7.355407,3.829299
2210169,16.810715,1.0633878,-10.803569,-2.6393921
2219829,16.36551,-0.4572016,-10.582937,-2.0419815
8182,15.949324,-0.19582653,-9.767303,-2.9169426
15433,16.855198,0.9355645,-8.657492,-2.6367383
68969,16.938227,0.95914197,-11.1057205,-2.9552777
263406,16.892273,-0.6519173,-7.8405595,0.034090113
295187,16.41959,1.1001103,-11.573107,-3.0906236
320462,17.11424,0.8159235,-10.5586405,-1.010351
324434,16.32647,-0.56387657,-10.376337,-1.8450077
360777,16.051647,0.8235918,-11.32204,-1.3230847
393520,15.973237,0.8723817,-8.675393,-1.0459739
450625,16.81085,1.0911347,-11.719368,-2.0513828
500091,16.406641,-0.62035245,-9.712284,-2.9773386
507519,15.894408,0.29110765,-6.8095274,0.06179393
509747,17.086077,0.9033624,-11.672733,-0.8684943
520092,16.372,-0.5684552,-10.904643,-1.7063295
663299,15.602917,0.031210938,-10.670157,-1.2059846
680335,17.462898,-0.21047811,-9.512452,-0.7163716
707356,16.9542,-0.5303673,-9.95357,-0.19592501
866548,16.014858,-0.37447667,-10.045406,-2.5114477
1090030,15.722838,-0.027757281,-10.4341955,-3.5412977
1117801,15.721536,0.56613165,-7.862227,-2.7126682
1126167,16.711735,-0.4683054,-8.307588,-1.1444194
1191465,15.9803295,0.15451965,-11.401029,-0.9456563
1220121,16.628908,0.9364687,-9.637871,-1.4125358
1255786,15.849575,-0.09539694,-9.060687,-1.9470778
1386120,17.269743,0.5205571,-9.831875,1.7203099
1425477,16.719763,1.2625383,-11.05589,-0.20884413
1830507,16.129652,-0.05845353,-10.733164,-1.6990899
1859811,16.200241,0.96753407,-9.3828535,-2.2976859
1950704,17.002384,-0.80867475,-10.813865,-0.91084284
1961709,16.611954,0.938335,-9.512271,-2.7289333
1974913,17.277134,-0.5908208,-10.417326,-0.96476966
2002382,17.537443,0.0131917335,-10.08755,-0.35686004
2004646,16.11778,0.49379647,-11.641507,-2.093471
2015449,16.586046,-0.37014621,-9.937201,-1.2110474
2017043,16.78585,-0.6539138,-10.075739,1.225943
2017234,16.222385,1.0788865,-5.678619,2.2356343
2018325,17.025238,-0.66497743,-9.270982,-0.08489079
2083482,17.242426,0.87639284,-11.698301,-1.8079787
2105775,17.178724,0.47980633,-10.774618,-0.43098208
2116148,17.505419,-0.078045696,-10.45705,-1.2007049
2117585,16.302303,-0.8037783,-10.745598,-2.2972836
2139325,15.826667,0.6280093,-10.827365,-2.2697213
2166582,17.004112,-0.36924112,-9.576269,-2.0218813
2178514,16.407763,1.2599876,-10.105803,-2.2947092
2190689,16.420471,-0.4930016,-7.367398,3.8147326
2210170,15.90082,-0.42043656,-10.937783,-2.5533476
2219830,16.786074,1.0856552,-10.50501,-2.3486285
8183,15.989395,0.8788822,-9.778072,-2.9153202
15434,16.680672,1.1101818,-8.703728,-3.042367
68970,16.227484,-0.5083383,-11.00621,-2.9743252
263407,16.711023,0.89267725,-5.586287,0.39747724
295188,17.302723,0.897233,-11.576417,-3.129161
320463,16.191206,-0.25729036,-10.478494,-1.1142217
324435,16.735786,-0.39806768,-8.543306,-0.13086496
360778,15.990733,-0.5429794,-11.261395,-1.3882738
393521,17.542765,0.4439524,-8.951361,-1.611221
450626,17.031923,-0.6744184,-11.552032,-2.0211253
500092,17.500036,-0.023208642,-9.874954,-3.0603306
507520,15.843405,-0.32648423,-6.8943515,-0.016013108
509748,15.647937,0.7859556,-11.541624,-0.63654965
520093,16.73318,0.97898114,-10.689155,-1.4317738
663300,16.545603,-0.5834029,-11.182628,-1.3927418
680336,15.824936,0.32622063,-9.36924,-0.07451113
707357,15.725548,0.17302807,-7.1314316,1.8018689
866549,16.53165,-0.6754611,-10.223472,-2.5348094
1090031,16.423199,1.1735139,-10.44139,-3.54881
1117802,16.13454,0.6296695,-7.8749776,-2.7547686
1126168,17.197247,0.33043042,-8.444711,-0.94066757
1191466,16.081171,0.6361128,-11.363737,-1.0643001
1220122,16.507767,1.0711915,-9.70901,-1.4014685
1255787,15.853423,-0.10218933,-8.953062,-1.9921944
1386121,17.470299,0.2938885,-9.802838,1.7167683
1425478,16.832067,0.9704013,-11.07723,-0.47878176
1830508,17.150352,-0.51705396,-10.695226,-1.435193
1859812,17.125547,-0.42458397,-9.295603,-2.295417
1950705,16.846756,-0.6591652,-10.923284,-1.203084
1961710,15.917118,0.771112,-10.320414,-2.9096122
1974914,17.090504,0.98717237,-10.419002,-0.8089069
2002383,15.924572,0.77809066,-10.126392,-0.51631474
2004647,16.032635,0.4396868,-11.633278,-2.134849
2015450,15.622913,0.33856568,-10.213741,-0.4781504
2017044,15.771603,0.459173,-10.071086,1.2546974
2017235,16.12801,-0.34613606,-5.0637937,1.7823462
2018326,17.370441,0.50390613,-9.611034,0.13651736
2083483,16.084408,-0.48733667,-11.670806,-1.802999
2105776,16.133326,0.88762903,-10.758473,-0.27702498
2116149,15.885374,0.4887141,-10.522963,-1.690717
2117586,17.22522,-0.5074175,-10.795307,-2.3683436
2139326,17.193653,-0.30828443,-10.732729,-2.4489658
2166583,15.782568,-0.08895977,-9.45723,-2.042638
2178515,16.32443,0.8150172,-10.048314,-2.1368663
2190690,17.18649,0.8239727,-7.350601,3.8169205
2210171,15.71674,0.18311684,-11.036105,-2.5643818
2219831,16.316109,-0.5688301,-10.686093,-2.0134668
8184,16.256426,0.854354,-9.749568,-2.9432216
15435,16.006453,0.47152388,-8.758852,-2.9896767
68971,15.808078,0.06770921,-11.012173,-2.9804118
263408,17.181646,0.82003886,-7.8392224,0.2563508
295189,15.598575,0.4108438,-11.5818615,-3.132231
320464,15.936566,0.72365063,-10.342826,-1.2913455
324436,16.571815,1.0352051,-8.616931,-0.1993278
360779,16.872517,0.694326,-11.261386,-1.3930476
393522,15.974655,-0.40746447,-8.413551,-0.98210955
450627,16.68615,1.0938326,-11.700616,-1.9471228
500093,17.490446,0.41379496,-9.855136,-2.9805365
507521,16.007832,0.08277381,-10.399205,-0.862055
509749,16.333765,-0.6812661,-11.631871,-0.8963644
520094,15.672966,0.08352228,-10.673473,-1.5320923
663301,15.769248,0.773613,-10.503831,-1.2539753
680337,17.50994,0.21354191,-9.309699,-0.06630583
707358,15.97699,0.47408625,-8.52456,0.9901212
866550,16.767406,1.0709821,-10.264395,-2.5423152
1090032,16.380293,-0.7935962,-10.475384,-3.5749075
1117803,17.46075,-0.06032836,-7.859702,-2.7427967
1126169,15.719475,0.43835837,-8.366026,-1.1511189
1191467,15.757115,-0.113872126,-11.405353,-0.9340129
1220123,16.158476,1.0087364,-9.767633,-1.3811523
1255788,15.843369,-0.44961366,-8.898603,-2.029252
1386122,16.906637,1.0523245,-9.668187,1.8332267
1425479,16.367405,1.0606853,-11.047346,-0.3945249
1830509,16.101488,0.77115524,-10.600582,-1.403251
1859813,16.544659,-0.7167221,-9.282463,-2.0089867
1950706,15.803804,0.19298027,-10.932544,-1.2894344
1961711,16.937864,0.8999981,-10.232997,-2.8057952
1974915,15.89544,0.6666235,-10.369546,-0.6701055
2002384,17.185627,0.6441961,-10.528573,0.24412863
2004648,16.697844,1.0940318,-11.63788,-2.1213207
2015451,17.276241,-0.21327344,-10.0799,-0.6309703
2017045,16.864511,0.97836435,-10.14814,1.1525617
2017236,17.281162,0.9542111,-5.635111,2.202411
2018327,16.984156,0.7398464,-9.178114,1.4745517
2083484,16.376554,-0.5132739,-11.649791,-1.7039024
2105777,17.045153,0.7442488,-10.731876,-0.14884599
2116150,17.19645,-0.4763891,-10.305001,-2.3968015
2117587,16.956444,0.8220647,-10.322601,-2.399322
2139327,17.419163,0.09098727,-10.705618,-2.3371727
2166584,16.240204,0.8987199,-9.681257,-1.905207
2178516,16.869793,0.8311805,-10.262581,-2.09813
2190691,16.105545,1.1624081,-7.3609614,3.8221924
2210172,16.000837,0.8463137,-11.119875,-2.51271
2219832,16.72694,-0.5531306,-11.22097,-0.92213726
8185,16.660395,0.7371541,-9.827449,-2.9232247
